,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Colour,Pressure,Projection Depth,Range,Style,Warranty,Watts,Weight,Hazardous,Projection,Fuel Source,Material,Orientation,Output (W),Shape,Wall to Centre Tapping,BTU h,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 9
10,P202516,Stelrad LST I Plus K2 low surface temperature radiator 500 x 1450mm,Stelrad,637.34,"Safe and practical, the 1450 x 500mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 500 x 1450mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P202527,Stelrad LST I Plus K2 low surface temperature radiator 650 x 2050mm,Stelrad,1172.08,"Safe and practical, the 2050 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 650 x 2050mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P240010,Myson LST Super Extra 6LSX160 extra low surface temperature radiator,Myson,796.53,"Designed for those spaces where safety and cleanliness is key, the Myson LST Super Extra horizontal double panel radiator, with its inbuilt NHS-compliancy, is particularly well-suited to hospitals and other clinical settings as well as care homes, schools, student accommodation and social housing. With a rounded steel casing free of sharp edges, safely concealed pipework, antibacterial white paint and a low surface temperature of less than 43°C, the 4238 BTU/h LST Super Extra provides peace of mind for property managers.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Extra 6LSX160 extra low surface temperature radiator,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/27/240000_240027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,P216042,Stelrad LST Standard K2 low surface temperature radiator 650 x 960mm,Stelrad,455.49,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 3262 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K2 low surface temperature radiator 650 x 960mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,P216002,Stelrad LST Standard K1 low surface temperature radiator 500 x 960mm,Stelrad,265.22,"Safe and hardwearing, the Stelrad LST Standard single panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 1334 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K1 low surface temperature radiator 500 x 960mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P240025,Myson LST Super Plus 6LSP220 super plus low surface temperature radiator,Myson,1261.84,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 7984 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus 6LSP220 super plus low surface temperature radiator,,Low surface temperature (LST) radiator;Fixing brackets;Air vent and plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/27/240000_240027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P231709,Myson LST Super low surface temperature radiator 650 x 420mm,Myson,249.31,"Compliant with NHS Estates Guidance, the Myson LST Super radiator is the ideal choice when heating any building where safety and cleanliness is a vital consideration. Suitable in hospitals and other clinical settings and an excellent choice for care homes, schools, student accommodation and social housing, this horizontal double panel radiator provides 621 BTU/h of reliable heat and features a rounded steel casing with no sharp edges, safely concealed pipework, a low surface temperature of less than 43°C and an antibacterial paint finish for wipe-clean peace of mind.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super low surface temperature radiator 650 x 420mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/09/231709_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,P216043,Stelrad LST Standard K2 low surface temperature radiator 650 x 1160mm,Stelrad,530.19,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 4077 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K2 low surface temperature radiator 650 x 1160mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,P202548,Stelrad LST I Plus P+ low surface temperature radiator 650 x 1450mm,Stelrad,676.03,"Designed for use in premises where safety is of the utmost importance, the Stelrad LST I Plus P+ type radiator is built to meet NHS hot water and surface temperature guidance. Measuring 1450 x 650mm, this neat low surface temperature radiator is finished in antibacterial paint and is supplied with a Danfoss RAS-D remote sensor. Manufactured specifically for commercial heating systems, this sensor provides users with the ability to pre-set a room's temperature availability to anywhere between 5°C and 26°C, keeping room temperatures comfortable and economical too, with heat outputs of up to 3955 BTU/h. Safe and secure, the LST I Plus has security fittings on its outer casing along with a seam fixing bracket system, preventing unauthorised access to the radiator's emitter. With components supplied together in a single robust package and a reversible flat panel casing, this practical radiator makes fitting simple in any setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus P+ low surface temperature radiator 650 x 1450mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,P202523,Stelrad LST I Plus K2 low surface temperature radiator 650 x 1250mm,Stelrad,706.91,"Safe and practical, the 1250 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 650 x 1250mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,P202538,Stelrad LSTI Plus P+ low surface temperature radiator 500 x 1050mm,Stelrad,460.98,"Ideal for high risk locations such as educational and healthcare premises, the Stelrad LSTI+ 500 x 1050mm P+ low surface temperature radiator minimises the risk of an accidental injury by maintaining a safe-to-touch external surface even when working at high temperatures. Finished with an antibacterial paint for improved hygiene, the white-finished LSTI+ offers a heat output of up to 1938 BTU/h.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LSTI Plus P+ low surface temperature radiator 500 x 1050mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pl/us/Caradon Stelrad_LST i Plus_wm.jpg,,,,,,,,,Traffic White,10.5 bar,132,LSTI Plus,Low Surface Temperature,10 Years,568,31.83 kg,N,132,Hydronic,Steel,Horizontal,568,Straight,60,1938,145250,Double Panel Single Convector,N,"Double panel, single convector",Integral remote sensing thermostat valve for safety,Antibacterial surface for hygiene,Steel construction,Traffic white powder-coated finish,10 year warranty,
21,P240027,Myson LST Super Plus super plus low surface temperature radiator,Myson,1670.45,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 11,468 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus super plus low surface temperature radiator,,Low surface temperature (LST) radiator;Fixing brackets;Air vent and plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/27/240000_240027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P240023,Myson LST Super Plus super plus low surface temperature radiator,Myson,622.82,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 3722 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus super plus low surface temperature radiator,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/27/240000_240027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P202524,Stelrad LST I Plus K2 low surface temperature radiator 650 x 1450mm,Stelrad,810.53,"Safe and practical, the 1450 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 650 x 1450mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
