,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Range,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Diameter,Length (M),Pack Quantity,Gender,Feature 11,Equal / Unequal,End Connection A size,End Connection B size,End Connection C size,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Weight,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Connection Size,Outer Diameter
287,P581415,JG Speedfit PB layflat pipe coil 10mm x 50mtr White,JG Speedfit,99.15,"This JG Speedfit Layflat 10mm polybutylene pipe is recommended for use in long runs where softer pipe material makes cabling through joists simple. Easy to handle when removed from its 50M coil, the pipe stays straight and lays flat, removing the issue of recoiling. Incorporating five layers, this pipe has a central oxygen barrier, preventing air ingress and reducing the effect of corrosion on the system's metal components. Thanks to its low thermal conductivity, Speedfit stays cool to the touch when carrying hot water for reliable safety.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> JG Speedfit PB layflat pipe coil 10mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/16/NW-581415_581416_wm.jpg,,,,White/Polished,,N,BS 7291,Polybutylene,10mm,1.5,,,10BPB-50C,PB Pipe Coil,N,"Lays flat, stays flat",Ultra-flexible,Easy to handle,Ideal for cabling through joists,Suitable for central heating systems,Polybutylene material provides lightweight flexibility,Lead-free and non-toxic,Manufactured and Kitemark to BS 7291 Part 2 and Class S,,,10 mm,50,,,,,,,,,,,,,,,,,,,,,10mm,10mm
288,P542432,Wavin Hep2O polybutylene barrier pipe 15mm x 6mtr White,Wavin,15.43,"This Wavin Hep2O 15mm barrier pipe is made of 1.85mm thick polybutylene (PB) for a secure, leak-resistant alternative to copper piping. Flexible and simple to install via push-fit, this pipe is supplied in a 6M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O polybutylene barrier pipe 15mm x 6mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/33/NW-542432_542433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,P542494,Wavin Hep2O HX88B 2 port manifold 22 x 15mm,Wavin,7.88,"This Wavin Hep2O HX88B 2x 22mm, 2x 15mm two port manifold is made of polybutylene (PB). It is designed for use in hot and cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O HX88B 2 port manifold 22 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/94/NW-542494_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PP08601,Uponor Uni Pipe Plus insulated pipe 20 x 2.25mm x 75mtr White / Blue,Uponor,9.55,This Uponor Uni Pipe Plus 20mm insulated pipe is comprised of a pipe coil with round extruded pipe insulation made of a polyethylene foam with closed-cell material structure and lined with seamless aluminium.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe Plus insulated pipe 20 x 2.25mm x 75mtr White / Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/02/NW-P08599_P08602_wm.jpg,,,,White/Blue,Uni Pipe Plus,N,WRAS,(PE-RT) Aluminium,20 mm (Dia),2.25,Press fit,Plain End,1093954,Pipe,N,Consists of pipe and insulating layer,Supplied in coils,Round extruded pipe insulation made of polyethylene foam with closed-cell material structure,"Sturdy, seamless foil coating",Blue/white colour,75M length,For 2.25mm wall thickness,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PP95232,Uponor Uni Pipe PLUS universal pipe 16 x 2mm 100mtr White,Uponor,2.17,The seamless aluminium Uponor 16mm Uni Pipe PLUS prevents oxygen penetration and compensates for restoring forces and linear expansion caused by temperature changes. The pipe's 2mm thick aluminium offers compressive strength and flexibility while polyethylene applied both inside and outside provides a high level of temperature resistance. All layers are permanently joined by an intermediate bonding layer and pipe is supplied in lengths of 100M.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe PLUS universal pipe 16 x 2mm 100mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/36/NW-P95232_P95236_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Uponor_Uni_Pipe_PLUS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,P519349,Wavin Hep2O branch end reduced tee 22 x 10 x 10mm,Wavin,5.66,This Wavin Hep2O HD14 22 x 10 x 10mm 90° branch and one end reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O branch end reduced tee 22 x 10 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/50/NW-519349_519350_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PP91016,Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 75 x 7.5mm (Priced per metre),Uponor,57.36,"This Uponor 75mm multilayer composite pipe is diffusion-tight and made up of PE-RT and longitudinally welded aluminium layered with adhesive. It is designed for distribution conduits, rising mains and connection lines for plumbing plus radiator and fan coil connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 75 x 7.5mm (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/16/NW-P91016_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Uponor_IS_MLC_Catalogue_2015.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/14/Uponor_MLC_Brochure_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PP59006,Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 20mm White (Priced per metre),Uponor,4.27,"Diffusion-resistant, this Uponor 20mm PE-X pipe is suitable for general plumbing and radiator connections. Meeting ISO 15875 for hot and cold water and heating applications, this 1.9mm thick pipe is supplied in a 50M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 20mm White (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/07/NW-P59006_P59007_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Uponor_PEX_Q&E_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PP82510,Gps Pe Pipe Systems Excel SDR17 HPPE pipe 10bar 90mm x 6mtr Blue,Gps Pe Pipe Systems,72.4,"Suitable for water or sewage use, the GPS PE Pipe Systems Excel SDR17 6M blue pipe coil has 90mm welded connections. This pipe is made from strong PE100 polymer, a high density alternative to PE80, providing high resistance to rapid crack propagation in temperatures of 60°C to -30°C as well as to long-term stress cracking, allowing Excel to be used in hostile conditions and at higher working pressures than PE80.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR17 HPPE pipe 10bar 90mm x 6mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/10/NW-P82510_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GPS_PE_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PP82601,Gps Pe Pipe Systems Protecta-Line SDR11 pipe coil 6mtr x 90mm,Gps Pe Pipe Systems,236.64,"Made of polyethylene 100 (Excel), this GPS PE Pipe Systems Protecta-Line SDR11 6M blue straight pipe with 90mm plain end connections offers proven protection against all recognised brownfield contaminants, organic and inorganic, even at maximum reported concentrations.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Protecta-Line SDR11 pipe coil 6mtr x 90mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/05/NW-P82600_P82605_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/GPS_PE_Protecta_Line_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GPS_PE_Protecta_Line_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GPS_PE_Protecta_Line_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P82601_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,
297,PP82465,Gps Pe Pipe Systems GPS PE BLUE SDR11 MDPE coil 50 mm x 150 m SDR11 Blue,Gps Pe Pipe Systems,1047.73,"The GPS PE Blue range is the most complete solution for potable water supply, comprising a range of high performance polyethylene (PE) pipes, complete with a wide variety of fully matched fittings options and boundary boxes.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems GPS PE BLUE SDR11 MDPE coil 50 mm x 150 m SDR11 Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/66/NW-P82447_P82466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PP28509,Gps Pe Pipe Systems Protecta-Line SDR11 pipe coil 50mtr x 90mm,Gps Pe Pipe Systems,1971.94,"Made of polyethylene (PE100), this GPS PE Pipe Systems Protecta-Line SDR11 50M blue pipe coil with 90mm plain end connections offers proven protection against all recognised brownfield contaminants, organic and inorganic, even at maximum reported concentrations.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Protecta-Line SDR11 pipe coil 50mtr x 90mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/10/NW-P28509_P28510_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/GPS_PE_Protecta_Line_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GPS_PE_Protecta_Line_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GPS_PE_Protecta_Line_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,
299,P581390,JG Speedfit PB layflat pipe coil 15mm x 150mtr White,JG Speedfit,321.39,"Supplied in a length of 150M this JG Speedfit Layflat 15mm polybutylene pipe is ideal for long runs where softer pipe material is needed for easier cabling through joists. Easy to handle, when removed from its coil, this pipe remains straight and lays completely flat, meaning no annoying recoiling. Made with five layers, Layflat pipe includes a central oxygen barrier to prevent the ingress of air and reduce corrosion on a system's metal components. This pipe is designed for low thermal conductivity staying cool even when carrying hot water, making it safe for exposed installation.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> JG Speedfit PB layflat pipe coil 15mm x 150mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/93/NW-581388_581393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,P519361,"Wavin Hep2O hand titan tap connector 15m x 1/2""",Wavin,3.36,"This Wavin Hep2O HD26 Hand-Titan 15mm x 1/2"" tap connector with rubber washer and push-fit connections incorporates In4Sure joint recognition technology, providing an indication when the pipe is securely connected. This fitting is supplied with SmartSleeve for easy pipe insertion and provides secure demounting using the smart HepKey system. Easy to install, Hep2O is ideal for use in confined spaces.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O hand titan tap connector 15m x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/63/NW-519361_519363_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PP82458,Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 25mm x 100mtr Blue,Gps Pe Pipe Systems,172.78,"This GPS PE Pipe Systems Excel SDR11 100M light blue pipe coil with 25mm welded connections is made of medium density polyethylene (MDPE), which offers a higher long term stress crack resistance than the usual HDPE PE80.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 25mm x 100mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/66/NW-P82447_P82466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,P542507,Wavin Wavin Hep2O polybutylene barrier pipe 28mm x 6mtr White,Wavin,41.29,"Leak-resistant, this Wavin Hep2O 28mm barrier pipe is made of white 2.75mm thick polybutylene (PB), a secure alternative to copper. Easy to install, using simple push-fit connections, this flexible pipe is supplied in a 6M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O polybutylene barrier pipe 28mm x 6mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/07/NW-542507_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PP95236,Uponor Uni Pipe PLUS universal pipe 25 x 2.5mm 50mtr White,Uponor,6.44,The seamless aluminium Uponor 25mm Uni Pipe PLUS prevents oxygen penetration and compensates for restoring forces and linear expansion caused by temperature changes. The pipe's 2.5mm thick aluminium offers compressive strength and flexibility while polyethylene applied both inside and outside provides a high level of temperature resistance. All layers are permanently joined by an intermediate bonding layer and pipe is supplied in lengths of 50M.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe PLUS universal pipe 25 x 2.5mm 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/36/NW-P95232_P95236_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Uponor_Uni_Pipe_PLUS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,P542489,Wavin Hep2O ball valve 22mm,Wavin,16.39,"This Wavin Hep2O HX22 22 x 22mm brass ball valve is suitable for hot and cold water and heating applications. Compatible with copper and plastic pipe, this valve includes push-fit connections and In4Sure joint recognition, providing an indication when the pipe is connected. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O ball valve 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/89/NW-542488_542489_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PP57934,"Georg Fischer TP abs pipe - class c - 6mtr x 3""",Georg Fischer,147.11,"Made of ABS, this Georg Fischer TP 3"" pipe offers high impact resistance and elasticity, performing throughout a wide temperature range and at pressures up to 15 bar. This 6M long pipe is resistant to a range of acids, bases, salts and oils.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TP abs pipe - class c - 6mtr x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/35/NW-P57931_P57935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Georg_Fischer_TP_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PP10023,Durapipe SuperFlo ABS pipe 10 bar 40mm x 5m,Durapipe,15.9,This 5M length of Durapipe SuperFlo 40mm grey pipe is made of 2.4mm thick ABS material and offers plain press-fit connections.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe SuperFlo ABS pipe 10 bar 40mm x 5m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/24/NW-P10023_P10024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Durapipe_Superfloabs_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,P591546,JG Speedfit barrier pipe length 22mm x 3mtr (Pack of 5),JG Speedfit,43.25,"JG Speedfit 22mm barrier pipe is ideal for use in those short runs where a harder pipe material provides an advantage. Incorporating five layers, with a blue-coloured oxygen barrier in the centre to keep air from entering the system, this pipe offers excellent levels of corrosion resistance. Supplied in a 3M length, JG Speedfit pipe promises low thermal conductivity, making it safe to touch when carrying hot water.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> JG Speedfit barrier pipe length 22mm x 3mtr (Pack of 5)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/46/NW-591546_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PP96265,"TP RV0.BPF UPVC barrel nipple BS/BSP 1.1/2""",TP,7.98,"This TP 1 1/2 x 1 1/2"" barrel nipple is made of PVC-U and includes plain end connections. Designed for water piping systems, this fitting is suitable for use in distribution, treatment or sewage water, public or private swimming pools, thermal pools and spas, in aquariums and aquaculture and in irrigation and fountains.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> TP RV0.BPF UPVC barrel nipple BS/BSP 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/66/NW-P96261_P96266_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/TP_Fittings_Valves_Catalogue_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PP91694,Uponor MLC pipe clip 22-25mm White,Uponor,1.32,These Uponor 25mm pipe clips are made of white plastic and are suitable for use with PE-X pipes.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor MLC pipe clip 22-25mm White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/94/NW-P91692_P91694_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Uponor_PEX_Q&E_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PP91009,Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 63 x 6mm (Priced per metre),Uponor,36.65,"This Uponor 63mm multilayer composite pipe is diffusion-tight and made up of PE-RT and longitudinally welded aluminium layered with adhesive. It is designed for distribution conduits, rising mains and connection lines for plumbing plus radiator and fan coil connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 63 x 6mm (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/09/NW-P91006_P91009_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Uponor_IS_MLC_Catalogue_2015.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/14/Uponor_MLC_Brochure_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
