,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Attachment 8
10,P230918,CenterRad Column 3-column radiator 450 x 600mm,CenterRad,174.13,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 2064 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 3-column radiator 450 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/26/230916_230926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
11,P230910,CenterRad Column 2-column radiator 600 x 1000mm,CenterRad,269.09,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 3209 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 600 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/12/230904_230912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
12,P230908,CenterRad Column 2-column radiator 600 x 600mm,CenterRad,174.13,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 1925 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 600 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/12/230904_230912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
13,P230913,CenterRad Column 2-column radiator 2000 x 300mm,CenterRad,221.59,"Elegant yet practical, this white CenterRad Column vertical radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 3002 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 2000 x 300mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/15/230913_230915_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
14,P222718,Stelrad Vita Column Concept 4 column radiator 600 x 1042mm,,382.99,"A modern classic, the Stelrad Vita Column Concept 1042 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 5993 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 4 column radiator 600 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/70/261367_261370_wm.jpg,,,,,,,,Anthracite Grey,N,222718 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
15,P222716,Stelrad Vita Column Concept 4 column radiator 600 x 628mm,,257.99,"A modern classic, the Stelrad Vita Column Concept 628 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 3539 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 4 column radiator 600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/70/261367_261370_wm.jpg,,,,,,,,Anthracite Grey,N,222716 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
16,P222707,Stelrad Vita Column Vertical 2 column radiator  1800 x 444mm,,199.99,"A minimalist design that will suit both period and contemporary homes, the Stelrad Vita column vertical radiator is a statement piece that will maximise space in a room with soaring ceilings or where wall space is limited. Measuring 444 x 1800mm, this smart radiator features two columns and is constructed in a tough powder-coated steel finished in clean, contemporary white. The Vita vertical doesn't just look great, it's practical too, delivering a heat output of 3809 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Vertical 2 column radiator  1800 x 444mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/22/260921_260922_wm.jpg,,,,,,,,Traffic White,N,222707 PK,N,Classic column design,Steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
17,P230926,CenterRad Column 3-column radiator 600 x 1400mm,CenterRad,411.55,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 6213 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 3-column radiator 600 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/26/230916_230926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
18,P230907,CenterRad Column 2-column radiator 450 x 1200mm,CenterRad,300.75,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 2969 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 450 x 1200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/12/230904_230912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
19,P230921,CenterRad Column 3-column radiator 450 x 1200mm,CenterRad,348.26,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 4132 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 3-column radiator 450 x 1200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/26/230916_230926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
20,P260921,Stelrad Vita Column Vertical 2 column radiator  1800 x 444mm,Stelrad,239.55,"A statement radiator for a stylish space, the Stelrad Vita Column vertical radiator features a pair of 1800mm columns, making it an ideal addition to a smaller room or to make the most of high ceilings in a period property. Constructed of powder-coated steel, with a white painted finish, a great choice for any scheme, the robust and reliable 3809 BTU/h Vita Column is a bold addition to the already popular Vita series of radiators.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Vertical 2 column radiator  1800 x 444mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/22/260921_260922_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Vita_Series_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Vertical_Tech.pdf,,,,,,,,,,,,,,,,,,,
21,P230929,CenterRad Column 3-column radiator 2000 x 500mm,CenterRad,316.57,"Elegant yet practical, this white CenterRad Column vertical radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 6725 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 3-column radiator 2000 x 500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/29/230927_230929_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
22,P230906,CenterRad Column 2-column radiator 450 x 1000mm,CenterRad,253.28,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 2474 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 2-column radiator 450 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/12/230904_230912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
23,P230932,CenterRad Column 4-column radiator 600 x 600mm,CenterRad,205.77,"Elegant yet practical, this white CenterRad Column horizontal radiator is designed to bring a touch of style to any room without compromising on performance. Built using a unique laser welding process, doing away with visible welding points for a sleek, finish, the high quality CenterRad column radiator offers 3402 BTU/h for reliable warmth in a package suited to both contemporary and period homes.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> CenterRad Column 4-column radiator 600 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/35/230930_230935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/CenterRad_Brochure_May2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Column_Radiator_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/lu/mn/32024_Tech_Sheet_CenterRad_Column.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_ColumnRad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ck/et/CenterRad_ColumnRad_Mounting-Bracket.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pe/cs/CenterRad_ColumnRad_General_Specs.pdf,,,,,,,,,,,,,,
24,P261364,Stelrad Vita Column Concept 3 column radiator 600 x 858mm,Stelrad,349.77,"The Stelrad Vita Column Concept horizontal radiator is designed to help you add a splash of colour to your interior. Finished in a classic dark anthracite grey paint, the classic column design of this steel radiator fits perfectly into both contemporary and traditional interior designs. Delivering 3741 BTU/h of warmth, the Vita Column Concept is the perfect choice for any stylish modern home that requires reliable heating power.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Column_Concept_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,
