,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Gender,Pressure,Weight,Body Material,Operating Temperature Range (C),Length (mm),Height (mm),Maximum Operating Temperature,Width (mm)
10,P517541,JG Speedfit stem elbow 15mm,JG Speedfit,3.98,"This John Guest Speedfit 15 x 15mm 90° stem elbow is a seamless push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit stem elbow 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/42/NW-517540_517542_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P517557,JG Speedfit PEM3022AW reducing tee 22 x 22 x 15mm,JG Speedfit,4.79,"This John Guest Speedfit 22 x 22 x 15mm 90° reducing tee is a push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM3022AW reducing tee 22 x 22 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/63/NW-517554_517563_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P517761,JG Speedfit TSM TSM15N pipe insert 15mm,JG Speedfit,0.3,"This JG Speedfit TSM 15mm pipe insert is to be used when connecting a 15mm Speedfit pipe to a Speedfit fitting or a compression fitting. Two types of pipe inserts are available, Standard and Superseal, both suitable for Speedfit hot and cold water and heating systems but wherever an installation requires the use of a compression fitting, a Standard insert should be used.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit TSM TSM15N pipe insert 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/61/517761_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/JG Speedfit Pipe Insert Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,P517548,JG Speedfit PEM0222W equal tee 22mm,JG Speedfit,4.15,"This John Guest Speedfit 22 x 22 x 22mm push-fit plastic 90° equal tee fitting is designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM0222W equal tee 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/48/NW-517548_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,P517533,JG Speedfit PEM0322W elbow 22mm,JG Speedfit,2.92,"This John Guest Speedfit 22 x 22mm 90° elbow is a plastic push-fit fitting designed to connect plastic and copper pipe. Easy to work with in confined spaces, this fitting removes the need for hot works on site, reducing installation time by around 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM0322W elbow 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/36/NW-517533_517536_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P517722,JG Speedfit Superseal STS22 pipe insert 22mm,JG Speedfit,0.53,this John Guest Speedfit Superseal 22 x 22mm pipe insert is used when connecting a Speedfit pipe to a Speedfit fitting. Two additional O-rings are supplied for enhanced sealing.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit Superseal STS22 pipe insert 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/22/517722_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ds/JG Speedfit Superseal Pipe Insert DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P517066,Polypipe Polyplumb reduced branch tee 22 x 22 x 15mm,Polypipe,9.93,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb reduced branch tee 22 x 22 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/67/NW-517064_517067_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,P517046,Polypipe Polyplumb 90deg elbow 15mm,Polypipe,5.16,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb 90deg elbow 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/48/NW-517045_517048_wm.jpg,,,,,Push Fit,15 mm,Polybutylene,Polyplumb,12 Months,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710004,Equal,90,10mm,10mm,Polybutylene,10mm,Push-Fit,Push-Fit,PB115,Elbow,N,"Features & Benefits of PolyPlumb® Enhanced: •NEW - Patented In-Cert® technology – giving you haptic click feedback for confidence the joint has been made •NEW - Now available in grey and white •NEW - Slim and sleek design •Compatible with Polypipe Plumbing & Heating pipe and copper pipe •Trusted pre-lubricated EPDM O-Ring, ensuring continued joint integrity •Proven high performance stainless-steel grab ring for superb joint integrity •Suitable for most hot and cold water applications",,,,,,,,,,,,,,,,,,,,,,,,,
18,P517047,Polypipe Polyplumb 90deg elbow 22mm,Polypipe,7.61,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb 90deg elbow 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/48/NW-517045_517048_wm.jpg,,,,,Push Fit,22 mm,Polybutylene,Polyplumb,12 Months,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710039,Equal,90,15mm,15mm,Polybutylene,15 mm,Push-Fit,Push-Fit,PB122,Elbow,N,"Features & Benefits of PolyPlumb® Enhanced: •NEW - Patented In-Cert® technology – giving you haptic click feedback for confidence the joint has been made •NEW - Now available in grey and white •NEW - Slim and sleek design •Compatible with Polypipe Plumbing & Heating pipe and copper pipe •Trusted pre-lubricated EPDM O-Ring, ensuring continued joint integrity •Proven high performance stainless-steel grab ring for superb joint integrity •Suitable for most hot and cold water applications",,,,,,,,,,,,,,,,,,,,,,,,,
19,P517041,Polypipe Polyplumb straight coupling 15mm,Polypipe,4.42,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb straight coupling 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/43/NW-517040_517043_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,P517090,Polypipe Polyplumb socket reducer 15 x 10mm,Polypipe,6.79,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb socket reducer 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/92/NW-517090_517092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P517065,Polypipe Polyplumb reduced branch tee 15 x 15 x 10mm,Polypipe,10.16,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb reduced branch tee 15 x 15 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/67/NW-517064_517067_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P517056,Polypipe Polyplumb equal tee 15mm,Polypipe,7.43,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb equal tee 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/58/NW-517056_517058_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P517042,Polypipe Polyplumb straight coupling 22mm,Polypipe,5.87,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb straight coupling 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/43/NW-517040_517043_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,P517629,"JG Speedfit FLX flexible hose (BSP) 22mm x 3/4"" (1mtr)",JG Speedfit,20.98,"Designed for the connection of plastic and copper pipe to a male thread appliance, this JG Speedfit FLX flexi hose with 22mm x 3/4"" push-fit x BSP union nut connections is ideal for the installation of taps. Using a grip then seal collet arrangement, this fitting is connected by simply pushing the fitting fully on to the pipe and screwing the nut on to the thread of the appliance. The Speedfit union nut fitting provides easier working in confined spots and does away with the need for hot works. Where demounting is required, the collet is pushed towards the body of the fitting and the pipe pulled to release.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit FLX flexible hose (BSP) 22mm x 3/4"" (1mtr)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/29/NW-517628_517629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/s_/06/JG_Speedfit_MSDS_06.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,P515357,Wavin Hep2O 90deg elbow 22mm,Wavin,28.75,This Wavin Hep2O HD5 22 x 22mm 90° elbow is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Wavin Hep2O 90deg elbow 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/57/NW-515356_515357_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P517052,Polypipe Polyplumb 90deg spigot elbow 22mm,Polypipe,8.53,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb 90deg spigot elbow 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/52/NW-517051_517052_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,P517718,JG Speedfit PEM202215W reducing straight coupling 22 x 15mm,JG Speedfit,3.25,"This John Guest Speedfit 22 x 15mm reducer is a push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit PEM202215W reducing straight coupling 22 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/18/NW-515717_517718_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,P517762,JG Speedfit TSM TSM22N pipe insert 22mm,JG Speedfit,0.43,"This JG Speedfit TSM 22mm pipe insert is to be used when connecting a 22mm Speedfit pipe to a Speedfit fitting or a compression fitting. Two types of pipe inserts are available, Standard and Superseal, both suitable for Speedfit hot and cold water and heating systems but wherever an installation requires the use of a compression fitting, a Standard insert should be used.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit TSM TSM22N pipe insert 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/62/517762_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/JG Speedfit Pipe Insert Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/JG_Speedfit_Plumbing_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,P515238,JG Speedfit elbow 22mm White (Pack of 5),JG Speedfit,13.49,"This John Guest Speedfit 22 x 22mm 90° elbow is a plastic push-fit fitting designed to connect plastic and copper pipe. Easy to work with in confined spaces, this fitting removes the need for hot works on site, reducing installation time by around 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> JG Speedfit elbow 22mm White (Pack of 5)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/38/NW-515237_515238_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,P517060,Polypipe Polyplumb reducing tee 15 x 10 x 15mm,Polypipe,9.89,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb reducing tee 15 x 10 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/61/NW-517060_517061_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,P517091,Polypipe Polyplumb socket reducer 22 x 15mm,Polypipe,5.31,PolyPlumb Enhanced is a range of reliable push-fit fittings for professional installers - newly enhanced and available for the first time in white.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Polybutylene Pipe Fittings/Polybutylene Pipe Fittings.csv -> Polypipe Polyplumb socket reducer 22 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/92/NW-517090_517092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
