,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Range,Warranty,Hazardous,Output,Range For Use With,Supplier Product Code,Type,WEEE Compliant,Feature 1,Dimensions mm (H x W x D),Part Gas Council number,Application,Depth (mm),Flue Type,Boiler Bundles,Flue Diameter,Flue Length,Flue Size,By Model Number,Feature 2,Feature 3,Flow Rate,Fuel Type,Weight,Energy Rating,Efficiency (SAP 2009),Mounting Type,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Enclosure Class,Standards
10,P141828,Grundfos Magna 3 D 40-80 F 220 circulating pump 1 x 230V PN6/10,Grundfos,3246.56,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 40 - 80 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 3 D 40-80 F 220 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/39/NW-141827_141839_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P114965,Ideal Spares frame and header low height (X2) DN65 300KW,Ideal,2531.0,"This Ideal low height frame and header pack is designed for two boilers of 30-150kW sharing a common DN65 water and gas header. This compact system makes floor mounting of an entire range possible via single frame configurations and integrated water and gas headers. Supplied with all necessary fittings for hassle-free installation, this kit makes building a system simple.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal Spares frame and header low height (X2) DN65 300KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/65/114965_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Evomax_Frame_HeaderKit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,PS05235,JET Range Midi Digital Plus MD131 midi digital plus pressurisation unit,JET Range,1318.78,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi MD131 Digital Plus compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Midi Digital Plus MD131 midi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/37/S05235_S05237_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Midi Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05235_Jet_IG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05235_Jet_IM.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PS04901,JET Range JHEV 80 Litre Expansion Vessel 6bar,JET Range,130.27,"Designed for sealed heating and chilled systems, this 80L capacity JET Range JHEV expansion vessel has a tough and hardwearing steel shell and butyl rubber diaphragm. Intended to maintain the operating pressure in heating and cooling systems, this easy to install expansion vessel safely accommodates the expansion and contraction caused by system temperature changes.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range JHEV 80 Litre Expansion Vessel 6bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/05/S04900_S04905_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_o/&m/Flexcon Top O&M.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/S04900_S04911 Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,P126257,"Grundfos Magna 1 D circulating pump 280mm 1"" x 230V PN6/10",Grundfos,5661.0,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 D 50 - 120 F circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 D circulating pump 280mm 1"" x 230V PN6/10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/59/NW-126256_126259_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P126228,"Grundfos Magna 1 circulating pump 220mm x 1"" 230V PN6/10",Grundfos,1277.0,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 40 - 60 F circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 circulating pump 220mm x 1"" 230V PN6/10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/28/NW-126228_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P608043,Adey MagnaClean DualXP FL1-0-02028 XP dual filter 35/42mm,Adey,708.14,"Designed to eliminate the magnetite and debris commonly created by larger systems, the Adey MagnaClean DualXP 35/42mm filter incorporates two powerful magnetic capture zones. This effective system offers reliable protection from the damaging effects of black iron oxide sludge and non-magnetic debris.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Adey MagnaClean DualXP FL1-0-02028 XP dual filter 35/42mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/43/NW-608043_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Adey_MagnaCleandualXP_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,P114994,Ideal UPML UPML 25-105 180 frame and header pump 25 105 180,Ideal,296.0,This Ideal Grundfos UPML pump kit is intended for fitting onto the return flange of a boiler where a low loss/mixing header has been chosen.,School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal UPML UPML 25-105 180 frame and header pump 25 105 180,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/94/114994_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/94/114994.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114994_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,P114995,Ideal UPMXXL UPMXXL 25-120 180 frane and header pump 25 120 180,Ideal,418.0,This Ideal Grundfos UPML pump kit is intended for fitting onto the return flange of a boiler where a plate heat exchanger has been chosen.,School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal UPMXXL UPMXXL 25-120 180 frane and header pump 25 120 180,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/95/114995_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/95/114995.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114995_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,P126206,"Grundfos Magna 1 D 32-60 180 circulating pump 180mm x 1"" 230V PN10",Grundfos,1912.5,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 D 32 - 60 circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 D 32-60 180 circulating pump 180mm x 1"" 230V PN10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/08/NW-126205_126208_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PS04905,JET Range JHEV JET Range 300 heating expansion vessel 300ltr 6bar,JET Range,527.16,"Designed for sealed heating and chilled systems, this 300L capacity JET Range JHEV expansion vessel has a tough and hardwearing steel shell and butyl rubber diaphragm. Intended to maintain the operating pressure in heating and cooling systems, this easy to install expansion vessel safely accommodates the expansion and contraction caused by system temperature changes.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range JHEV JET Range 300 heating expansion vessel 300ltr 6bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/05/S04900_S04905_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/30/0l/Jet_Expansion V_300L.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_o/&m/Flexcon Top O&M.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/S04900_S04911 Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P114956,Ideal Spares plume kit 80/125,Ideal,222.0,Use this Ideal 80/125mm concentric plume kit for awkward installations where an extension of up to 10M is required. The flue is designed to expel steam and gases produced during a boiler's normal operation.,School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Ideal Spares plume kit 80/125,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/56/114956_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/49/57/114956_114957.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Ideal_Evomax-2_Product_Flue_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ideal_Evomax-2_Plume-Kit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PS05244,JET Range Midi Digifiller Digifiller 1.5 midi preset pressure set 125ltr 1.5bar,JET Range,1280.37,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi Digifiller 1.5 compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Midi Digifiller Digifiller 1.5 midi preset pressure set 125ltr 1.5bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/44/S05244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Digifiller Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PS13853,Remeha UPML UPML 25-105 modulating pump,Remeha,354.0,A Brog-Remeha Grundfos UPML 25-105 modulating pump.,School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Remeha UPML UPML 25-105 modulating pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/53/S13853_wm.jpg,,,,,,,,Black,UPML,1 year,N,0.14 kW,UPML,7608398,Modulating Pump,N,Suitable for use with Quinta Pro and ACE 90 boilers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,P126194,"Grundfos Magna 1 25-60 180 circulating pump 180mm x 1"" 230V PN10",Grundfos,820.1,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 25 - 60 circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 25-60 180 circulating pump 180mm x 1"" 230V PN10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/94/NW-126190_126194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,P126191,"Grundfos Magna 1 25-100 180 circulating pump 180mm x 1"" 230V PN10",Grundfos,1033.3,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 25 - 100 circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 25-100 180 circulating pump 180mm x 1"" 230V PN10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/94/NW-126190_126194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P126193,"Grundfos Magna 1 25-40 180 circulating pump 180mm x 1"" 230V PN10",Grundfos,690.5,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 25 - 40 circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 25-40 180 circulating pump 180mm x 1"" 230V PN10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/94/NW-126190_126194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PS05246,JET Range Midi Digifiller Digifiller 1.0 midi preset pressure set 125ltr 1bar,JET Range,1280.37,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi Digifiller 1.0 compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> JET Range Midi Digifiller Digifiller 1.0 midi preset pressure set 125ltr 1bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/47/S05245_S05247_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/0b/ar/Jet_Digifiller_1.0Bar.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Digifiller Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/v8/_1/JET Pressurisation Manual - V8.1.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,P126192,"Grundfos Magna 1 25-120 180 circulating pump 180mm x 1"" 230V PN10",Grundfos,1161.8,"A simple solution for basic system control and monitoring, the Grundfos MAGNA1 25 - 120 circulator pump is ideal for replacing older circulators. Complying with EuP 2015 regulations, MAGNA1 offers high efficiency in main pump, mixing loops and heating surfaces as well as air conditioning surfaces, ground source heat pump systems and small chiller applications. It is suitable for use in commercial air conditioning, heating and hot water recirculation, district cooling and heating, domestic hot water recirculation, heating and cooling and industrial heating.","School's Out/Plant Room | Maintenance Projects/Plant Room | Maintenance Projects.csv -> Grundfos Magna 1 25-120 180 circulating pump 180mm x 1"" 230V PN10",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/94/NW-126190_126194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA1_Model_C_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Grundfos_MAGNA1_Model_C_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA1_Model_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA1_Model_C_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
