,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Size,Connection Type,Diameter,Range,Warranty,Hazardous,Dimensions (L x W x D),Drainage Product Type,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Colour,Weight,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Standards,Application,Feature 5,Feature 6,Feature 7
80,PF24212,Marley Flowline 90deg angle White,Marley,12.12,"This Marley 112mm clip-joint 90° angle is part of the easy-install Flowline system. A stylish rectilinear rainwater system, Flowline carries water capacities well above those accepted by traditional half-round gutters.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Flowline 90deg angle White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ra/f1/RAF1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PF22366,MLY 68MM R/WATER SHOE BLACK RS25B,Marley,10.3,"This black Marley Deepflow shoe with 68mm push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MM R/WATER SHOE BLACK RS25B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/66/NW-F22366_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PF24106,Marley Deepflow union clip White,Marley,9.57,"This white Marley Deepflow 112mm union clip is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow union clip White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/06/NW-F24106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PF24206,Marley Flowline union bracket White,Marley,6.69,"This Marley 112mm clip-joint union bracket is part of the easy-install Flowline system. A stylish rectilinear rainwater system, Flowline carries water capacities well above those accepted by traditional half-round gutters.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Flowline union bracket White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ru/f1/RUF1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PF24315,MLY 68MM 1 PIECE BARREL CLIP RCZ253:W,Marley,3.37,"This white Marley Deepflow 68mm one piece clip is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MM 1 PIECE BARREL CLIP RCZ253:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/15/NW-F24315_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PF42256,82MM DOWNPIPE 5.5M       RPH355B,Marley,103.39,"Made of strong black plastic, this Marley Deepflow 150 82mm downpipe with push-fit x plain end connections is suitable for small-to-medium commercial projects and can also be used in domestic and industrial applications.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> 82MM DOWNPIPE 5.5M       RPH355B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/56/NW-F42256_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Deepflow_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PF21516,Marley Deepflow square pipe 65mm x 3mtr White,Marley,29.49,"This white 3M Marley Deepflow square pipe with 65mm plain end x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow square pipe 65mm x 3mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/16/NW-F21516_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PF22421,Marley Deepflow 67.5deg square offset bend 65mm Black,Marley,7.53,"This black Marley Deepflow 65mm 67.5° square-shaped offset bend with socket x spigot connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 67.5deg square offset bend 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/21/NW-F22421_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PF21522,MLY 68MMX3M D/PIPE GREY RPH253G,Marley,25.76,"This grey, 3M long Marley Deepflow 68mm circular pipe with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX3M D/PIPE GREY RPH253G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/23/NW-F21521_F21523_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PF21521,MLY 68MMX3MD/PIPE BROWN RPH253BR,Marley,26.78,"This brown 3M long Marley Deepflow 68mm circular pipe with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX3MD/PIPE BROWN RPH253BR,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/23/NW-F21521_F21523_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PF34932,MLY 150 DEEPFLOW 82MMX3M D/PIPE RPH33:B,Marley,56.38,"Made of strong black plastic, this Marley Deepflow 150 82mm downpipe with push-fit x plain end connections is suitable for small-to-medium commercial projects and can also be used in domestic and industrial applications.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 150 DEEPFLOW 82MMX3M D/PIPE RPH33:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/32/NW-F34932_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Deepflow_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PF21524,MLY 68MMX5.5M D/PIPE BLACK RPH2555B,Marley,46.77,"This black, 5.5M long Marley Deepflow 68mm circular pipe with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX5.5M D/PIPE BLACK RPH2555B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/24/NW-F21524_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PF21511,MLY 65MMX5.5M SQ PIPE  RPE2555:B,Marley,48.64,"This black, 5.5M Marley Deepflow square pipe with 65mm plain end x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 65MMX5.5M SQ PIPE  RPE2555:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/11/NW-F21511_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PF22327,MLY 68MM ACCESS PIPE BLACK RF25B,Marley,32.63,"This black Marley Deepflow 68mm circular access pipe with socket x spigot x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MM ACCESS PIPE BLACK RF25B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/27/NW-F22327_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PF34940,Marley Deepflow 150 downpipe socket 150 x 82mm Black,Marley,13.06,"Finished in black, this Marley Deepflow 150 socket is ideal for use in small-to-medium commercial projects, flats and industrial applications.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 150 downpipe socket 150 x 82mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/40/NW-F34940_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Deepflow_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PF22357,MLY 68MMX67.5D BRANCH BLACK  RY252B,Marley,23.73,"This black Marley Deepflow 68mm 67.5° circular branch tee with socket x socket x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX67.5D BRANCH BLACK  RY252B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/57/NW-F22357_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PF22315,MLY 68MM 1 PIECE BARREL P/CLIP RCZ253:B,Marley,3.37,"This black Marley Deepflow 94mm one piece clip is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MM 1 PIECE BARREL P/CLIP RCZ253:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/15/NW-F22315_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PF22354,MLY 68MMX67.5D OFFSET BEND BLACK RNE255B,Marley,6.65,"This black Marley Deepflow 68mm 67.5° circular offset bend with socket x push-fit spigot connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX67.5D OFFSET BEND BLACK RNE255B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/54/NW-F22354_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PF22324,"Marley Deepflow backplate for 65mm, 68mm or 82mm Black",Marley,1.71,"This black Marley Deepflow backplate for 65mm, 68mm or 82mm is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.","Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow backplate for 65mm, 68mm or 82mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/24/NW-F22324_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PF22430,Marley 67.5deg square branch 65mm Black,Marley,26.62,This Marley 65mm 67.5° push-fit square gutter branch is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley 67.5deg square branch 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ry/e1/RYE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PF21523,MLY 68MMX3M D/PIPE WHITE RPH253:W,Marley,25.76,"This white 3M long Marley Deepflow 68mm circular pipe with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX3M D/PIPE WHITE RPH253:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/23/NW-F21521_F21523_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PF22330,MLY 68X110MM REDUCER BLACK RRM425B,Marley,10.3,This Marley Ancillary 68 x 110mm drain adapter with socket connections is made of black PVC-u.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68X110MM REDUCER BLACK RRM425B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/30/NW-F22330_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PF34904,Marley Deepflow RUJ1B union bracket 150mm Black,Marley,13.74,"Designed to create a self-cleansing flow, this black Marley Deepflow150 150mm union bracket with clip joint connection is part of the semi-elliptical Deepflow range. This range offers high capacity and the ability to install using your choice of a notched or notchless joint. Deepflow150 has a larger size than classic Deepflow profile fittings, making it suitable for apartment blocks, small to medium commercial premises and industrial projects.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow RUJ1B union bracket 150mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/04/NW-F34904_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Marley_Rainwater_Technical_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PF22336,MLY 68MMX67.5D BEND BLACK RB252B,Marley,11.33,"This black Marley Deepflow 68mm 67.5° bend with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX67.5D BEND BLACK RB252B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/36/NW-F22336_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PF24421,Marley Deepflow 67.5deg square offset bend 65mm White,Marley,7.53,"This white Marley Deepflow 65mm 67.5° square offset bend is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 67.5deg square offset bend 65mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/21/NW-F24421_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PF25367,MARLEY ESTENSION WALL BRACKET BLACK,Marley,18.72,"Made of black plastic, this Marley Ancillary 243mm universal extension bracket can be used for repairs or extensions in medium-to-high flow roofs.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MARLEY ESTENSION WALL BRACKET BLACK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/67/NW-F25367_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Design_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PF24209,Marley Flowline fascia bracket White,Marley,2.83,This Marley Flowline fascia bracket in white is part of the attractively designed rectilinear profile PVC-U Flowline gutter system. This system offers carrying capacities higher than standard half round gutters and is an ideal choice for larger roof areas with the option to use a notched or notchless joint.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Flowline fascia bracket White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/09/NW-F24209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
