,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Type
77,PQ66002,Wavin OsmaSoil double solvent-weld boss pipe 40mm Black,Wavin,16.06,"Suitable for domestic or commercial use, this Wavin OsmaSoil 40mm double solvent weld boss pipe is made of durable black PVC-u and is fitted with secure 110mm solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil double solvent-weld boss pipe 40mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/02/NW-Q66002_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PF87145,Marley dBlue MPD access pipe 110mm Dark Blue,Marley,61.23,"Offering secure fitting, this Marley dBlue MPD access pipe in dark blue is designed with reliable push-fit x plain end connections. With three layers, the dBlue acoustic system provides reliable soundproofing, making it ideal for domestic use, as well as hospital and hotel installation.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Marley dBlue MPD access pipe 110mm Dark Blue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/45/NW-F87145_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PQ64845,Wavin OsmaSoil single socketed pipe 3mtr x 82mm Black,Wavin,79.86,"Suitable for domestic or commercial use, this Wavin OsmaSoil 82mm pipe is made of black PVC-U. It is supplied in a 3M length with durable and reliable push-fit ends.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin OsmaSoil single socketed pipe 3mtr x 82mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/45/NW-Q64845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PF29342,Polypipe Terrain 100P single socket soil pipe 110mm x 3mtr Grey,Polypipe,57.61,"Made of grey PVC-U, this Polypipe Terrain 100P single socket soil pipe, supplied in a 3M length and with 110mm push-fit connections is designed for use in domestic applications. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100P single socket soil pipe 110mm x 3mtr Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/42/NW-F29342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PF28000,"Polypipe Terrain 100 plain end soil pipe 4"" x 3mtr Black",Polypipe,88.5,"Made of black PVC-U, this Polypipe Terrain 100 plain end soil pipe with 110mm solvent weld connections and supplied in a length of 3M is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 plain end soil pipe 4"" x 3mtr Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/00/NW-F28000_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PF72095,Saint Gobain Timesaver GT00 double spigot pipe 100mm x 3m,Saint Gobain,172.96,"This Saint Gobain Timesaver GT00 75mm double spigot pipe, supplied in a 3M length, is made of cast iron and has been externally coated in black alkyd paint and internally coated with a two-part epoxy. With a substantial section thickness of BS 437, this Timesaver fitting is ideal for under building drainage and is particularly recommended for commercial buildings where fit-and-forget is desirable.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Timesaver GT00 double spigot pipe 100mm x 3m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/95/NW-F72095_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PW12182,Saint Gobain Ensign Soil EF028 tapered pipe 100 x 50mm,Saint Gobain,38.44,"This Saint Gobain Ensign Soil EF028 100 x 50mm tapered reducer pipe is made of cast iron with a red protective finish and compression connections. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign Soil EF028 tapered pipe 100 x 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/83/NW-W12182_W12183_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PF29332,"Polypipe Terrain 100 soil access pipe adaptor 3"" Grey",Polypipe,98.99,"Suitable for use in domestic installations, this Polypipe Terrain 100 soil access pipe adapter with 82mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 soil access pipe adaptor 3"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/32/NW-F29332_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PF29385,Polypipe Terrain 100P short boss pipe 110mm Grey,Polypipe,16.27,"Made of grey PVC-U, this Polypipe Terrain 100P short boss pipe with 110mm push-fit connections is designed for use in domestic applications. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100P short boss pipe 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/85/NW-F29385_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PQ64259,"Wavin Wavin OsmaSoil single solvent boss 4"" x 32mm Grey",Wavin,15.5,"Suitable for domestic or commercial use, this Wavin OsmaSoil 4"" x 32mm single solvent boss for 1 1/4"" or 32mm plastic or copper pipe is made of durable grey PVC-u and is fitted with secure 110 x 32 x 100mm solvent weld x push-fit x solvent weld connections.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil single solvent boss 4"" x 32mm Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/59/NW-Q64259_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PF77600,Saint Gobain Timesaver TD00 pipe 100mm x 3mtr,Saint Gobain,219.89,"This Saint Gobain Timesaver TD00 100mm double spigot pipe, supplied in a 3M length, is made of cast iron and has been externally coated in black alkyd paint and internally coated with a two-part epoxy. With a substantial section thickness of BS 437, this Timesaver fitting is ideal for under building drainage and is particularly recommended for commercial buildings where fit-and-forget is desirable.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Timesaver TD00 pipe 100mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/00/NW-F77600_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PF72160,Saint Gobain Timesaver GT100 double spigot pipe 150mm x 3mtr,Saint Gobain,361.15,"This Saint Gobain Timesaver GT100 150mm double spigot pipe, supplied in a 3M length, is made of cast iron and has been externally coated in black alkyd paint and internally coated with a two-part epoxy. With a substantial section thickness of BS 437, this Timesaver fitting is ideal for under building drainage and is particularly recommended for commercial buildings where fit-and-forget is desirable.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Timesaver GT100 double spigot pipe 150mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/60/NW-F72160_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PW10004,Ensign Agilium AP000 Pipe DN100 3mtr,Ensign,146.51,"Part of the cast iron Ensign Agilium mechanically jointed above-ground drainage system, this Saint Gobain Ensign Agilium DN100 3M pipe is suitable for use in soil and waste systems as well as in venting, internal rainwater and suspended drainage applications. Offering excellent fire resistance properties, cast iron is also acoustically extremely quiet as well as being extremely robust, resulting in the potential for a service life in excess of fifty years.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Ensign Agilium AP000 Pipe DN100 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/04/W10004_wm.jpg,,,,Red,100 mm,Mechanical,100mm,Agilium,1 year,168 Kg,N,Pipe,Cast Iron,BS EN877,283723,N,"Domestic use, Fat Wastewater, Hot effluents, Hydrocarbon Wastewater, Rainwater, Runoff water, Industrial Wastewater",Suitable for domestic use,"Suitable for fat waste water, hot effluents and hydrocarbon waste water","Suitable for rainwater, runoff water and industrial waste water",Cast iron construction,"Red-brown, anti-corrosive acrylic coating, average thickness 40m","2-component ochre-coloured epoxy internal coating, average dry film thickness of 130m",Meets BS EN 877,1 year warranty,,,,,,
90,PW12000,Saint Gobain Ensign EP000 soil pipe 50mm x 3mtr,Saint Gobain,81.95,"Supplied in a 3M length, this Saint Gobain Ensign EP000 50mm double spigot pipe is made of cast iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign EP000 soil pipe 50mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/04/NW-W12000_W12004_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PF27900,"Polypipe Terrain 100 plain end soil pipe 3"" x 3mtr Black",Polypipe,90.97,"Made of black PVC-U, this Polypipe Terrain 100 plain end soil pipe with 82mm solvent weld connections and supplied in a length of 3M is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 plain end soil pipe 3"" x 3mtr Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/00/NW-F27900_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PF23584,Marley Soilvent Soil 87.5deg boss 110 x 40mm Grey,Marley,9.6,"This Marley Solvent Soil 110mm double solvent socket pipe with 40mm connection is made of grey PVC-U. This fitting is part of the Solvent Soil system designed to meet most drainage requirements, creating a secure, leak-free system.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Marley Soilvent Soil 87.5deg boss 110 x 40mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/84/NW-F23584_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PW12002,Saint Gobain Ensign EP000 soil pipe 100mm x 3mtr,Saint Gobain,112.82,"Supplied in a 3M length, this Saint Gobain Ensign EP000 100mm double spigot pipe is made of cast iron with a red protective finish. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Saint Gobain Ensign EP000 soil pipe 100mm x 3mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/04/NW-W12000_W12004_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PF30000,4IN X 3M PLAIN END SOIL PIPE   100.4.30:W,Polypipe,88.5,"Made of white PVC-U, this Polypipe Terrain 100 plain end soil pipe with 110mm solvent weld connections and supplied in a length of 3M is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> 4IN X 3M PLAIN END SOIL PIPE   100.4.30:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/00/NW-F30000_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PF29411,Polypipe Terrain 100 4 way boss pipe double socket 110mm Grey,Polypipe,26.17,"Made of grey PVC-U, this Polypipe Terrain 100 boss pipe with 110mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 4 way boss pipe double socket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/11/NW-F29411_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PF29003,"Polypipe Terrain 100 plain end soil pipe 4"" x 4mtr Grey",Polypipe,117.94,"Made of grey PVC-U, this Polypipe Terrain 100 plain end soil pipe with 110mm solvent weld connections and supplied in a length of 4M is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe Terrain 100 plain end soil pipe 4"" x 4mtr Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/05/NW-F29003_F29005_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PQ40446,Wavin HDPE pipe 5mtr 110 x 4.2mm,Wavin,38.3,"Part of a universal system suitable for DIN 19535 and DIN EN 1519 pipe installation, this Wavin HDPE 5M long 110 x 4.2mm pipe is fitted using simple 110mm tube end connections. A complete soil, waste and vent system, Wavin HDPE is resistant to chemicals and offers high levels of flexibility and resistance to impacts.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin HDPE pipe 5mtr 110 x 4.2mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/46/NW-Q40445_Q40446_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_HDPE_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PF68700,Polypipe PE soil pipe 82mm x 3mtr Black,Polypipe,119.12,"Made of black PVC-U, this Polypipe PolySoil soil pipe, supplied in a 3M length with 82mm push-fit connections, is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Polypipe PE soil pipe 82mm x 3mtr Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/00/NW-F68700_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PQ64182,Wavin Wavin OsmaSoil access pipe 110mm Black,Wavin,62.98,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm access pipe is made of durable black PVC-u and is fitted with secure 110mm socket x push-fit connections.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil access pipe 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/82/NW-Q64182_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PQ66442,Wavin Wavin OsmaSoil access pipe White,Wavin,62.98,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm access pipe with screwed access and three boss sockets is made of durable white PVC-u and is fitted with secure socket x push-fit connections.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil access pipe White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/42/NW-Q66442_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PQ64245,Wavin Wavin OsmaSoil single solvent-weld access pipe Grey,Wavin,63.94,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm single solvent access pipe is made of durable grey PVC-u and is fitted with secure socket x push-fit connections.",Drainage/Soil Pipes and Fittings/Soil Pipes/Soil Pipes.csv -> Wavin Wavin OsmaSoil single solvent-weld access pipe Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/45/NW-Q64245_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
